Case_ID;Dataset_ID;Strategy;Population_size;Generations_number;Seed;Decoder;Evaluator;Fitness;Alpha;CV_Folds;Best;Worst;Avg;Std;Wall_Time_Avg(s);CPU_Time_Avg(s);NFE_Avg;Champion_Score;Champion_Features;Nb_Features_Keep
15;52;best/1;50;200;42;sigma;svm;error;0.5;5;98.6;94.4;96.2;1.16;315.15;262.712;10050.0;95.77;16;16.1
15;52;best/1;50;200;42;sigma;knn;error;0.5;5;97.2;87.3;90.99;3.71;210.19;177.698;10050.0;94.37;10;10.6
16;52;best/1;50;200;42;sigma;svm;error;0.5;5;98.6;94.4;96.2;1.16;311.215;263.044;10050.0;95.77;16;16.1
16;52;best/1;50;200;42;sigma;knn;error;0.5;5;97.2;87.3;90.99;3.71;209.973;177.753;10050.0;94.37;10;10.6
17;52;best/1;50;200;42;sigma;svm;error;0.5;5;98.6;93.0;96.2;1.63;309.337;262.345;10050.0;94.37;15;15.8
17;52;best/1;50;200;42;sigma;knn;error;0.5;5;93.0;84.5;88.45;2.47;211.823;178.787;10050.0;92.96;13;14.9
18;52;best/1;50;200;42;sigma;svm;error;0.5;5;98.6;95.8;96.48;1.0;320.93;267.188;10050.0;95.77;14;17.6
18;52;best/1;50;200;42;sigma;knn;error;0.5;5;94.4;84.5;90.0;2.85;217.625;179.48;10050.0;87.32;7;10.8
19;52;best/1;20;500;42;sigma;svm;error;0.5;5;98.6;94.4;96.62;1.36;325.713;263.978;10020.0;97.18;17;15.9
19;52;best/1;20;500;42;sigma;knn;error;0.5;5;93.0;84.5;89.86;3.1;220.15;178.448;10020.0;85.92;12;10.7
20;52;best/1;50;200;42;sigma;svm;error;0.5;5;97.2;93.0;95.35;1.16;324.406;267.283;10050.0;94.37;15;17.5
20;52;best/1;50;200;42;sigma;knn;error;0.5;5;93.0;83.1;88.45;3.1;215.321;179.52;10050.0;90.14;10;11.1
21;52;best/1;50;200;42;sigma;svm;error;0.5;5;97.2;93.0;95.63;1.23;308.001;261.233;10050.0;95.77;18;16.7
21;52;best/1;50;200;42;sigma;knn;error;0.5;5;94.4;85.9;91.13;3.12;206.741;177.558;10050.0;90.14;13;12.5
10;151;best/1;50;200;42;sigma;svm;error;0.5;5;90.5;81.0;83.81;3.13;320.062;273.339;10050.0;83.33;32;30.1
10;151;best/1;50;200;42;sigma;knn;error;0.5;5;85.7;69.0;79.29;5.94;212.621;179.964;10050.0;73.81;30;28.5
11;151;best/1;50;200;42;sigma;svm;error;0.5;5;88.1;81.0;85.71;2.51;319.675;270.784;10050.0;88.1;28;28.5
11;151;best/1;50;200;42;sigma;knn;error;0.5;5;88.1;66.7;79.76;6.07;216.041;180.33;10050.0;85.71;27;29.5
12;151;best/1;20;500;42;sigma;svm;error;0.5;5;88.1;81.0;84.29;2.3;327.486;271.952;10020.0;83.33;37;31.1
